Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Age_Group,Department,Region,Year,Performance_Score_Group,Remote_Work_Group
EMP1524,Heidi,Johnson,30,Pending,2023-07-14,50651.32,heidi.johnson@example.com,368-474-8835,Poor,False,Early Middle Age,Admin,Nevada,2023,1,No
EMP1525,Bob,Davis,30,Pending,2023-12-06,59601.45,bob.davis@example.com,765-817-389,Poor,False,Early Middle Age,HR,Illinois,2023,1,No
EMP1526,Bob,Williams,30,Active,2021-08-01,57980.88,bob.williams@example.com,637-579-1451,Poor,False,Early Middle Age,DevOps,Illinois,2021,1,No
EMP1527,David,Johnson,30,Pending,2021-02-17,75054.53,david.johnson@example.com,118-237-9311,Average,False,Early Middle Age,Admin,California,2021,2,No
EMP1528,Charlie,Johnson,25,Active,2023-11-10,115318.7,charlie.johnson@example.com,697-893-0745,Excellent,False,Young Adults,Sales,Florida,2023,4,No
EMP1529,Alice,Johnson,25,Active,2024-09-06,90190.69,alice.johnson@example.com,452-059-9603,Poor,True,Young Adults,DevOps,Texas,2024,1,Yes
EMP1530,Bob,Smith,30,Pending,2020-07-26,113334.56,bob.smith@example.com,387-875-3576,Excellent,False,Early Middle Age,Cloud Tech,Nevada,2020,4,No
EMP1531,Heidi,Garcia,35,Active,2020-07-23,106922.49,heidi.garcia@example.com,881-161-6201,Excellent,True,Early Middle Age,HR,Florida,2020,4,Yes
EMP1532,Eva,Smith,35,Inactive,2024-02-21,58113.07,eva.smith@example.com,812-371-0671,Average,True,Early Middle Age,DevOps,California,2024,2,Yes
EMP1533,Alice,Smith,25,Pending,2020-12-15,73006.26,alice.smith@example.com,872-866-0415,Poor,True,Young Adults,Admin,Nevada,2020,1,Yes
EMP1534,Eva,Williams,25,Active,2020-08-21,78054.43,eva.williams@example.com,448-595-9223,Poor,True,Young Adults,HR,California,2020,1,Yes
EMP1535,Eva,Miller,40,Inactive,2023-08-21,112028.67,eva.miller@example.com,839-589-4772,Excellent,False,Late Middle Age,DevOps,Florida,2023,4,No
EMP1536,Charlie,Garcia,25,Inactive,2023-04-24,83787.24,charlie.garcia@example.com,522-870-5621,Good,True,Young Adults,Admin,Texas,2023,3,Yes
EMP1537,Heidi,Davis,30,Inactive,2023-06-06,52017.14,heidi.davis@example.com,710-433-1874,Average,True,Early Middle Age,Sales,Florida,2023,2,Yes
EMP1538,Charlie,Jones,40,Inactive,2022-06-21,53218.06,charlie.jones@example.com,109-792-1582,Average,False,Late Middle Age,Finance,Texas,2022,2,No
EMP1539,Frank,Johnson,25,Pending,2024-04-20,102053.67,frank.johnson@example.com,503-446-9458,Average,False,Young Adults,DevOps,Nevada,2024,2,No
EMP1540,David,Davis,35,Pending,2023-12-05,93276.73,david.davis@example.com,648-831-9212,Average,False,Early Middle Age,Sales,Illinois,2023,2,No
EMP1541,David,Johnson,40,Pending,2023-08-06,76941.36,david.johnson@example.com,424-912-8964,Poor,True,Late Middle Age,HR,Nevada,2023,1,Yes
EMP1542,Alice,Williams,25,Pending,2024-10-04,82850.23,alice.williams@example.com,999-497-3202,Poor,False,Young Adults,DevOps,New York,2024,1,No
EMP1543,Charlie,Johnson,25,Active,2021-11-08,117910.15,charlie.johnson@example.com,319-222-7050,Good,False,Young Adults,Finance,California,2021,3,No
EMP1544,David,Smith,30,Inactive,2024-07-31,66450.0,david.smith@example.com,287-675-480,Average,True,Early Middle Age,DevOps,Florida,2024,2,Yes
EMP1545,Heidi,Garcia,25,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,386-667-5484,Average,False,Young Adults,Finance,Florida,2020,2,No
EMP1546,Alice,Jones,25,Active,2023-02-15,88436.92,alice.jones@example.com,819-324-2686,Excellent,False,Young Adults,Finance,Florida,2023,4,No
EMP1547,Eva,Brown,30,Pending,2023-10-07,81934.55,eva.brown@example.com,741-865-2056,Poor,False,Early Middle Age,Sales,New York,2023,1,No
EMP1548,Alice,Johnson,30,Pending,2024-04-20,93383.06,alice.johnson@example.com,563-983-6519,Average,False,Early Middle Age,Finance,California,2024,2,No
EMP1549,Frank,Davis,40,Pending,2021-03-30,50153.79,frank.davis@example.com,375-830-9450,Good,True,Late Middle Age,Cloud Tech,Texas,2021,3,Yes
EMP1550,Eva,Smith,30,Pending,2020-08-05,53204.47,eva.smith@example.com,548-094-0475,Good,False,Early Middle Age,Sales,California,2020,3,No
EMP1551,Charlie,Brown,40,Pending,2021-02-05,63128.04,charlie.brown@example.com,440-907-976,Poor,False,Late Middle Age,Cloud Tech,California,2021,1,No
EMP1552,Grace,Jones,30,Pending,2021-11-23,57543.6,grace.jones@example.com,278-105-0921,Good,True,Early Middle Age,Finance,New York,2021,3,Yes
EMP1553,Bob,Brown,40,Pending,2022-10-29,59424.52,bob.brown@example.com,216-107-0517,Good,False,Late Middle Age,Finance,Nevada,2022,3,No
EMP1554,Alice,Smith,30,Inactive,2022-11-07,104675.7,alice.smith@example.com,439-055-2957,Poor,True,Early Middle Age,Finance,Illinois,2022,1,Yes
EMP1555,Charlie,Garcia,30,Pending,2023-05-14,92431.25,charlie.garcia@example.com,660-138-240,Average,False,Early Middle Age,Cloud Tech,Florida,2023,2,No
EMP1556,Grace,Garcia,40,Active,2021-07-14,77850.9,grace.garcia@example.com,270-493-8619,Average,True,Late Middle Age,Sales,Nevada,2021,2,Yes
EMP1557,Eva,Miller,40,Inactive,2023-05-18,99001.0,eva.miller@example.com,448-515-7918,Good,True,Late Middle Age,Admin,New York,2023,3,Yes
EMP1558,Eva,Garcia,30,Pending,2023-02-07,94280.83,eva.garcia@example.com,711-121-2589,Good,True,Early Middle Age,HR,Nevada,2023,3,Yes
EMP1559,Eva,Miller,35,Pending,2023-08-24,118262.56,eva.miller@example.com,203-571-3431,Average,True,Early Middle Age,DevOps,New York,2023,2,Yes
EMP1560,Frank,Brown,25,Inactive,2023-04-08,89944.67,frank.brown@example.com,406-424-2955,Poor,False,Young Adults,HR,Illinois,2023,1,No
EMP1561,Grace,Williams,30,Active,2022-12-06,57452.93,grace.williams@example.com,334-324-4740,Good,True,Early Middle Age,HR,Florida,2022,3,Yes
EMP1562,Alice,Davis,25,Active,2021-08-09,97837.32,alice.davis@example.com,759-558-7208,Excellent,False,Young Adults,Admin,California,2021,4,No
EMP1563,Alice,Davis,35,Active,2022-01-04,106981.84,alice.davis@example.com,628-936-5434,Poor,True,Early Middle Age,Admin,Illinois,2022,1,Yes
EMP1564,David,Brown,30,Pending,2024-05-25,105778.36,david.brown@example.com,884-183-4373,Good,True,Early Middle Age,Finance,New York,2024,3,Yes
EMP1565,Alice,Johnson,40,Pending,2021-10-02,117608.32,alice.johnson@example.com,182-727-954,Good,True,Late Middle Age,Finance,Florida,2021,3,Yes
EMP1566,Eva,Johnson,30,Active,2023-07-21,99324.03,eva.johnson@example.com,969-051-5025,Excellent,False,Early Middle Age,Sales,Florida,2023,4,No
EMP1567,David,Garcia,30,Active,2023-10-30,55212.83,david.garcia@example.com,755-125-4277,Excellent,True,Early Middle Age,HR,Florida,2023,4,Yes
EMP1568,Bob,Davis,40,Inactive,2023-02-13,68496.77,bob.davis@example.com,207-979-9666,Average,False,Late Middle Age,Cloud Tech,Florida,2023,2,No
EMP1569,Eva,Davis,25,Pending,2020-11-13,52795.84,eva.davis@example.com,345-957-6402,Poor,False,Young Adults,HR,Florida,2020,1,No
EMP1570,Alice,Miller,30,Inactive,2024-06-05,90087.39,alice.miller@example.com,816-649-6901,Poor,False,Early Middle Age,DevOps,California,2024,1,No
EMP1571,Frank,Williams,30,Pending,2020-05-19,105038.08,frank.williams@example.com,824-983-9224,Average,False,Early Middle Age,Admin,New York,2020,2,No
EMP1572,Grace,Smith,25,Active,2023-09-20,73231.85,grace.smith@example.com,142-576-269,Poor,False,Young Adults,HR,New York,2023,1,No
EMP1573,David,Johnson,30,Pending,2024-08-13,102649.36,david.johnson@example.com,232-441-2335,Poor,False,Early Middle Age,Sales,Florida,2024,1,No
EMP1574,Bob,Davis,35,Pending,2023-06-10,114302.51,bob.davis@example.com,132-850-7250,Poor,False,Early Middle Age,Finance,New York,2023,1,No
EMP1575,Alice,Miller,35,Inactive,2021-06-09,87816.61,alice.miller@example.com,786-376-7315,Poor,False,Early Middle Age,Finance,Texas,2021,1,No
EMP1576,Frank,Jones,30,Inactive,2020-03-30,70750.38,frank.jones@example.com,252-654-6967,Poor,False,Early Middle Age,Sales,Florida,2020,1,No
EMP1577,Frank,Miller,30,Active,2024-05-02,85547.87,frank.miller@example.com,157-903-9234,Excellent,True,Early Middle Age,Cloud Tech,Texas,2024,4,Yes
EMP1578,Bob,Johnson,30,Active,2024-11-06,97978.36,bob.johnson@example.com,558-099-6131,Poor,True,Early Middle Age,DevOps,Nevada,2024,1,Yes
EMP1579,David,Johnson,30,Inactive,2023-08-17,107172.8,david.johnson@example.com,730-346-1561,Excellent,True,Early Middle Age,DevOps,Nevada,2023,4,Yes
EMP1580,Charlie,Miller,25,Inactive,2020-03-18,56126.46,charlie.miller@example.com,624-467-0461,Poor,True,Young Adults,Finance,Nevada,2020,1,Yes
EMP1581,Eva,Smith,30,Active,2021-06-13,78534.29,eva.smith@example.com,268-171-5159,Average,True,Early Middle Age,Cloud Tech,Illinois,2021,2,Yes
EMP1582,Grace,Brown,40,Inactive,2023-10-10,85547.87,grace.brown@example.com,252-986-7075,Good,False,Late Middle Age,HR,Texas,2023,3,No
EMP1583,Bob,Johnson,30,Active,2022-01-02,114963.34,bob.johnson@example.com,604-641-9784,Excellent,False,Early Middle Age,Cloud Tech,Nevada,2022,4,No
EMP1584,Eva,Miller,30,Inactive,2022-02-20,77657.93,eva.miller@example.com,758-512-6860,Poor,False,Early Middle Age,Cloud Tech,California,2022,1,No
EMP1585,Heidi,Davis,30,Active,2024-03-09,77369.48,heidi.davis@example.com,205-943-8975,Average,False,Early Middle Age,Sales,New York,2024,2,No
EMP1586,Eva,Miller,30,Pending,2023-08-19,76119.14,eva.miller@example.com,740-177-508,Good,False,Early Middle Age,HR,Nevada,2023,3,No
EMP1587,Charlie,Williams,25,Pending,2023-05-06,77585.72,charlie.williams@example.com,546-540-8423,Excellent,False,Young Adults,Cloud Tech,Texas,2023,4,No
EMP1588,Bob,Brown,35,Pending,2024-01-26,74069.62,bob.brown@example.com,560-754-0914,Good,False,Early Middle Age,Admin,Nevada,2024,3,No
EMP1589,Charlie,Jones,30,Pending,2024-09-05,67691.92,charlie.jones@example.com,863-218-121,Average,True,Early Middle Age,Admin,New York,2024,2,Yes
EMP1590,Alice,Smith,30,Pending,2020-05-29,70345.69,alice.smith@example.com,764-579-3896,Excellent,True,Early Middle Age,Finance,Nevada,2020,4,Yes
EMP1591,Bob,Garcia,30,Inactive,2021-11-08,74999.69,bob.garcia@example.com,155-029-167,Good,True,Early Middle Age,DevOps,Illinois,2021,3,Yes
EMP1592,David,Jones,25,Active,2021-01-31,72245.02,david.jones@example.com,154-660-2415,Poor,True,Young Adults,HR,Illinois,2021,1,Yes
EMP1593,Eva,Brown,30,Pending,2022-01-16,106538.98,eva.brown@example.com,139-449-8829,Excellent,False,Early Middle Age,Admin,Illinois,2022,4,No
EMP1594,Charlie,Brown,25,Active,2023-12-29,101787.14,charlie.brown@example.com,597-364-2479,Good,False,Young Adults,HR,New York,2023,3,No
EMP1595,Frank,Brown,30,Inactive,2024-12-02,83596.78,frank.brown@example.com,962-440-6305,Average,False,Early Middle Age,DevOps,Nevada,2024,2,No
EMP1596,Eva,Jones,40,Active,2023-08-15,92463.94,eva.jones@example.com,244-795-1329,Average,True,Late Middle Age,Sales,Texas,2023,2,Yes
EMP1597,Charlie,Davis,30,Pending,2024-12-20,93863.32,charlie.davis@example.com,531-949-7968,Excellent,False,Early Middle Age,Admin,California,2024,4,No
EMP1598,Alice,Brown,30,Pending,2023-03-31,78359.41,alice.brown@example.com,586-780-5554,Good,False,Early Middle Age,DevOps,Texas,2023,3,No
EMP1599,Alice,Miller,30,Pending,2022-08-24,95773.57,alice.miller@example.com,727-738-2645,Excellent,False,Early Middle Age,HR,Illinois,2022,4,No
EMP1600,Grace,Jones,30,Inactive,2020-10-01,82529.08,grace.jones@example.com,917-851-384,Excellent,True,Early Middle Age,Sales,Nevada,2020,4,Yes
EMP1601,Grace,Garcia,35,Pending,2021-05-04,109358.73,grace.garcia@example.com,445-770-2991,Good,False,Early Middle Age,Sales,Texas,2021,3,No
EMP1602,Charlie,Brown,30,Active,2021-01-01,89645.01,charlie.brown@example.com,959-660-4872,Good,True,Early Middle Age,Admin,Florida,2021,3,Yes
EMP1603,Charlie,Miller,40,Active,2024-04-08,84134.95,charlie.miller@example.com,682-691-1632,Poor,True,Late Middle Age,HR,Texas,2024,1,Yes
EMP1604,Frank,Davis,30,Active,2022-11-26,113540.83,frank.davis@example.com,194-226-8652,Good,True,Early Middle Age,Cloud Tech,Nevada,2022,3,Yes
EMP1605,Heidi,Williams,40,Pending,2021-10-25,57225.75,heidi.williams@example.com,694-551-5887,Average,True,Late Middle Age,Cloud Tech,Texas,2021,2,Yes
EMP1606,Eva,Davis,35,Pending,2020-12-22,76366.17,eva.davis@example.com,636-774-7225,Excellent,False,Early Middle Age,Sales,Illinois,2020,4,No
EMP1607,Bob,Garcia,30,Active,2022-11-23,78408.95,bob.garcia@example.com,408-572-1695,Excellent,True,Early Middle Age,HR,Florida,2022,4,Yes
EMP1608,Frank,Brown,40,Active,2022-10-24,111742.4,frank.brown@example.com,663-093-2997,Average,True,Late Middle Age,Finance,Illinois,2022,2,Yes
EMP1609,David,Garcia,25,Inactive,2021-03-09,60516.83,david.garcia@example.com,199-605-9328,Good,False,Young Adults,Sales,Nevada,2021,3,No
EMP1610,Bob,Jones,30,Pending,2020-08-20,83706.17,bob.jones@example.com,715-096-8831,Average,False,Early Middle Age,Finance,California,2020,2,No
EMP1611,David,Johnson,30,Inactive,2020-02-15,67056.92,david.johnson@example.com,753-273-5240,Average,True,Early Middle Age,Admin,Nevada,2020,2,Yes
EMP1612,Charlie,Brown,30,Active,2024-12-29,90058.85,charlie.brown@example.com,397-739-731,Poor,False,Early Middle Age,DevOps,Illinois,2024,1,No
EMP1613,Eva,Johnson,30,Pending,2023-02-28,94633.59,eva.johnson@example.com,781-952-3709,Average,True,Early Middle Age,Sales,Florida,2023,2,Yes
EMP1614,Eva,Miller,25,Pending,2022-08-23,110711.17,eva.miller@example.com,687-616-480,Excellent,True,Young Adults,Admin,Florida,2022,4,Yes
EMP1615,Grace,Williams,30,Active,2023-06-30,96175.41,grace.williams@example.com,980-770-4604,Average,True,Early Middle Age,Admin,Illinois,2023,2,Yes
EMP1616,Frank,Smith,40,Active,2021-04-15,76474.79,frank.smith@example.com,687-611-2490,Excellent,True,Late Middle Age,Sales,Illinois,2021,4,Yes
EMP1617,Alice,Garcia,30,Pending,2022-05-09,107855.99,alice.garcia@example.com,256-523-7340,Excellent,False,Early Middle Age,Sales,Illinois,2022,4,No
EMP1618,Charlie,Davis,40,Active,2024-12-02,104870.78,charlie.davis@example.com,517-734-5474,Excellent,True,Late Middle Age,Sales,Illinois,2024,4,Yes
EMP1619,Bob,Williams,25,Active,2023-05-20,85547.87,bob.williams@example.com,749-490-2283,Good,False,Young Adults,Finance,Nevada,2023,3,No
EMP1620,Grace,Brown,30,Active,2023-11-29,87087.16,grace.brown@example.com,359-544-293,Poor,False,Early Middle Age,Finance,California,2023,1,No
EMP1621,Heidi,Johnson,40,Pending,2024-04-08,108603.34,heidi.johnson@example.com,774-222-9463,Excellent,False,Late Middle Age,HR,Illinois,2024,4,No
EMP1622,Grace,Davis,30,Active,2024-10-25,55867.23,grace.davis@example.com,303-942-9044,Excellent,False,Early Middle Age,HR,Florida,2024,4,No
EMP1623,Grace,Johnson,35,Pending,2024-03-02,105259.57,grace.johnson@example.com,886-792-5297,Good,True,Early Middle Age,Admin,Texas,2024,3,Yes
EMP1624,Bob,Jones,30,Pending,2021-02-24,98143.67,bob.jones@example.com,585-672-8726,Excellent,False,Early Middle Age,Cloud Tech,Florida,2021,4,No
EMP1625,Frank,Johnson,25,Pending,2023-04-13,67754.29,frank.johnson@example.com,601-534-3323,Average,True,Young Adults,Admin,Florida,2023,2,Yes
EMP1626,Grace,Jones,30,Inactive,2023-10-25,77821.79,grace.jones@example.com,913-577-9082,Average,False,Early Middle Age,HR,Illinois,2023,2,No
EMP1627,Heidi,Miller,30,Pending,2022-09-17,67764.44,heidi.miller@example.com,350-615-8147,Poor,False,Early Middle Age,HR,Illinois,2022,1,No
EMP1628,Frank,Davis,40,Pending,2020-08-31,102346.99,frank.davis@example.com,881-079-8333,Excellent,True,Late Middle Age,DevOps,New York,2020,4,Yes
EMP1629,Charlie,Davis,25,Inactive,2024-05-28,73690.65,charlie.davis@example.com,233-720-9483,Good,True,Young Adults,Admin,Illinois,2024,3,Yes
EMP1630,Alice,Smith,30,Active,2024-07-05,56376.2,alice.smith@example.com,131-284-0332,Average,True,Early Middle Age,Finance,Nevada,2024,2,Yes
EMP1631,Grace,Brown,25,Active,2022-01-29,55602.78,grace.brown@example.com,997-718-0512,Good,False,Young Adults,Cloud Tech,California,2022,3,No
EMP1632,Grace,Jones,40,Pending,2021-08-09,99812.41,grace.jones@example.com,717-173-1892,Good,False,Late Middle Age,Sales,Nevada,2021,3,No
EMP1633,Charlie,Smith,40,Active,2024-10-07,95981.9,charlie.smith@example.com,974-909-6172,Average,True,Late Middle Age,Finance,Texas,2024,2,Yes
EMP1634,Eva,Johnson,30,Pending,2022-11-22,98891.48,eva.johnson@example.com,997-046-9471,Good,True,Early Middle Age,Cloud Tech,Illinois,2022,3,Yes
EMP1635,Alice,Johnson,35,Active,2020-11-18,56079.0,alice.johnson@example.com,587-844-4834,Average,True,Early Middle Age,Admin,Nevada,2020,2,Yes
EMP1636,Grace,Smith,35,Inactive,2023-04-15,85547.87,grace.smith@example.com,488-471-2704,Good,True,Early Middle Age,DevOps,Florida,2023,3,Yes
EMP1637,Bob,Davis,25,Pending,2024-08-26,89137.97,bob.davis@example.com,877-221-6416,Average,False,Young Adults,Sales,California,2024,2,No
EMP1638,Frank,Johnson,35,Active,2022-07-20,115079.97,frank.johnson@example.com,582-313-3483,Excellent,True,Early Middle Age,Admin,Illinois,2022,4,Yes
EMP1639,Eva,Garcia,30,Active,2023-02-18,55067.02,eva.garcia@example.com,587-149-3924,Poor,True,Early Middle Age,Finance,Illinois,2023,1,Yes
EMP1640,Bob,Miller,30,Pending,2021-05-27,98593.43,bob.miller@example.com,236-229-2586,Average,True,Early Middle Age,HR,Illinois,2021,2,Yes
EMP1641,Heidi,Miller,30,Pending,2022-08-01,112756.67,heidi.miller@example.com,964-347-4523,Average,True,Early Middle Age,HR,Florida,2022,2,Yes
EMP1642,Heidi,Garcia,25,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,555-746-9659,Poor,False,Young Adults,HR,Texas,2023,1,No
EMP1643,David,Smith,35,Pending,2023-01-02,50680.62,david.smith@example.com,606-527-4032,Average,True,Early Middle Age,Finance,California,2023,2,Yes
EMP1644,David,Garcia,35,Pending,2024-03-13,107475.23,david.garcia@example.com,445-056-6587,Average,False,Early Middle Age,Cloud Tech,Florida,2024,2,No
EMP1645,Charlie,Jones,40,Active,2023-03-20,68835.3,charlie.jones@example.com,339-874-1131,Good,True,Late Middle Age,HR,California,2023,3,Yes
EMP1646,David,Jones,40,Active,2024-02-15,66943.96,david.jones@example.com,579-706-7348,Poor,True,Late Middle Age,DevOps,New York,2024,1,Yes
EMP1647,David,Smith,30,Inactive,2020-11-15,104525.69,david.smith@example.com,960-105-4856,Excellent,False,Early Middle Age,Admin,Illinois,2020,4,No
EMP1648,Bob,Garcia,40,Pending,2020-03-27,109360.74,bob.garcia@example.com,417-215-6228,Average,True,Late Middle Age,Sales,Texas,2020,2,Yes
EMP1649,Frank,Jones,40,Inactive,2021-01-09,118907.63,frank.jones@example.com,493-817-3597,Poor,False,Late Middle Age,Sales,California,2021,1,No
EMP1650,Eva,Davis,40,Active,2020-04-20,86801.48,eva.davis@example.com,488-402-1556,Good,False,Late Middle Age,Admin,Illinois,2020,3,No
EMP1651,Alice,Garcia,30,Pending,2024-05-08,62236.03,alice.garcia@example.com,325-737-5533,Excellent,True,Early Middle Age,HR,Florida,2024,4,Yes
EMP1652,Heidi,Davis,35,Active,2023-10-12,64752.67,heidi.davis@example.com,490-216-6669,Poor,False,Early Middle Age,DevOps,Texas,2023,1,No
EMP1653,Frank,Jones,35,Active,2023-01-28,68399.43,frank.jones@example.com,808-509-6084,Excellent,False,Early Middle Age,Sales,California,2023,4,No
EMP1654,Frank,Miller,35,Inactive,2021-03-07,79336.51,frank.miller@example.com,874-951-1917,Excellent,False,Early Middle Age,Admin,Florida,2021,4,No
EMP1655,Frank,Jones,40,Active,2023-03-16,59179.74,frank.jones@example.com,182-819-7930,Excellent,False,Late Middle Age,HR,Florida,2023,4,No
EMP1656,David,Davis,25,Active,2023-02-11,80255.31,david.davis@example.com,647-725-1294,Average,False,Young Adults,DevOps,California,2023,2,No
EMP1657,Charlie,Williams,30,Active,2022-05-13,84971.85,charlie.williams@example.com,786-069-4095,Average,False,Early Middle Age,Finance,Texas,2022,2,No
EMP1658,Frank,Brown,40,Pending,2024-10-24,89748.42,frank.brown@example.com,356-243-94,Good,False,Late Middle Age,HR,California,2024,3,No
EMP1659,Charlie,Johnson,25,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,873-959-2322,Good,False,Young Adults,Admin,California,2024,3,No
EMP1660,Frank,Garcia,35,Pending,2023-02-15,115229.12,frank.garcia@example.com,421-089-0284,Poor,True,Early Middle Age,HR,California,2023,1,Yes
EMP1661,Alice,Williams,40,Pending,2023-05-25,63927.07,alice.williams@example.com,155-333-4263,Good,True,Late Middle Age,Cloud Tech,California,2023,3,Yes
EMP1662,Charlie,Jones,35,Pending,2022-11-11,84124.56,charlie.jones@example.com,335-027-1606,Excellent,False,Early Middle Age,HR,California,2022,4,No
EMP1663,Bob,Miller,40,Inactive,2023-07-17,116961.61,bob.miller@example.com,360-776-3368,Excellent,True,Late Middle Age,Sales,California,2023,4,Yes
EMP1664,Frank,Smith,40,Pending,2022-04-08,109423.05,frank.smith@example.com,112-898-1230,Average,False,Late Middle Age,DevOps,Illinois,2022,2,No
EMP1665,Charlie,Jones,35,Inactive,2023-08-30,70394.94,charlie.jones@example.com,795-563-3184,Excellent,False,Early Middle Age,Admin,California,2023,4,No
EMP1666,Grace,Miller,35,Pending,2023-04-17,86465.5,grace.miller@example.com,748-170-0665,Poor,True,Early Middle Age,Finance,California,2023,1,Yes
EMP1667,Charlie,Brown,30,Pending,2021-04-25,96341.58,charlie.brown@example.com,155-416-4315,Excellent,False,Early Middle Age,Cloud Tech,New York,2021,4,No
EMP1668,Bob,Jones,30,Active,2020-07-14,54465.47,bob.jones@example.com,704-502-3289,Excellent,False,Early Middle Age,Admin,Florida,2020,4,No
EMP1669,Alice,Davis,25,Active,2020-07-31,68371.66,alice.davis@example.com,282-270-0933,Poor,False,Young Adults,Finance,Illinois,2020,1,No
EMP1670,Grace,Smith,35,Pending,2021-08-04,81021.23,grace.smith@example.com,596-262-2821,Good,False,Early Middle Age,Admin,New York,2021,3,No
EMP1671,Charlie,Miller,25,Inactive,2024-10-28,114069.07,charlie.miller@example.com,512-073-4653,Good,True,Young Adults,Cloud Tech,Nevada,2024,3,Yes
EMP1672,Heidi,Miller,30,Inactive,2020-10-03,117867.96,heidi.miller@example.com,950-050-7025,Poor,False,Early Middle Age,HR,Illinois,2020,1,No
EMP1673,Charlie,Miller,30,Pending,2024-03-13,94509.58,charlie.miller@example.com,869-822-104,Average,False,Early Middle Age,Sales,Florida,2024,2,No
EMP1674,Eva,Brown,35,Active,2024-07-06,56268.78,eva.brown@example.com,316-117-7686,Excellent,False,Early Middle Age,Finance,Illinois,2024,4,No
EMP1675,Grace,Jones,35,Active,2020-01-01,86632.14,grace.jones@example.com,290-477-4257,Poor,True,Early Middle Age,Admin,California,2020,1,Yes
EMP1676,Charlie,Brown,35,Pending,2020-01-18,98143.9,charlie.brown@example.com,591-779-3237,Excellent,False,Early Middle Age,HR,Florida,2020,4,No
EMP1677,Heidi,Garcia,35,Inactive,2023-05-07,85547.87,heidi.garcia@example.com,223-116-4912,Average,True,Early Middle Age,Cloud Tech,Florida,2023,2,Yes
EMP1678,Frank,Johnson,30,Inactive,2022-03-19,67492.73,frank.johnson@example.com,342-457-9888,Excellent,True,Early Middle Age,Finance,Illinois,2022,4,Yes
EMP1679,Grace,Johnson,40,Active,2022-05-14,93772.61,grace.johnson@example.com,425-652-9059,Poor,False,Late Middle Age,Admin,California,2022,1,No
EMP1680,Eva,Garcia,35,Pending,2024-07-14,68817.54,eva.garcia@example.com,320-203-2649,Excellent,False,Early Middle Age,DevOps,Nevada,2024,4,No
EMP1681,Bob,Jones,30,Active,2023-07-28,81874.01,bob.jones@example.com,977-539-6736,Good,True,Early Middle Age,Admin,California,2023,3,Yes
EMP1682,Heidi,Davis,30,Active,2020-04-11,117880.14,heidi.davis@example.com,948-714-8551,Average,False,Early Middle Age,HR,Texas,2020,2,No
EMP1683,Bob,Brown,35,Pending,2022-06-16,100897.49,bob.brown@example.com,457-871-5840,Average,True,Early Middle Age,HR,New York,2022,2,Yes
EMP1684,Charlie,Smith,25,Inactive,2022-05-10,71810.37,charlie.smith@example.com,560-821-3710,Average,True,Young Adults,Finance,New York,2022,2,Yes
EMP1685,Frank,Miller,40,Inactive,2020-06-13,109048.24,frank.miller@example.com,842-547-6817,Poor,False,Late Middle Age,DevOps,Texas,2020,1,No
EMP1686,Alice,Miller,35,Pending,2022-08-20,62712.26,alice.miller@example.com,268-323-0357,Average,False,Early Middle Age,Finance,Texas,2022,2,No
EMP1687,Eva,Jones,40,Pending,2021-05-24,76935.85,eva.jones@example.com,929-880-8582,Good,True,Late Middle Age,Cloud Tech,Texas,2021,3,Yes
EMP1688,David,Davis,25,Pending,2024-04-27,56577.22,david.davis@example.com,825-212-9327,Poor,True,Young Adults,Admin,Florida,2024,1,Yes
EMP1689,David,Johnson,40,Inactive,2021-10-23,61102.8,david.johnson@example.com,963-406-4685,Good,True,Late Middle Age,Finance,Nevada,2021,3,Yes
EMP1690,Bob,Johnson,35,Inactive,2021-02-10,75229.87,bob.johnson@example.com,775-240-1483,Excellent,True,Early Middle Age,Finance,Nevada,2021,4,Yes
EMP1691,David,Miller,25,Inactive,2021-10-26,51054.74,david.miller@example.com,399-106-2271,Excellent,False,Young Adults,Admin,Nevada,2021,4,No
EMP1692,Bob,Jones,40,Active,2023-04-05,104843.27,bob.jones@example.com,362-669-3350,Excellent,False,Late Middle Age,Admin,Texas,2023,4,No
EMP1693,Charlie,Brown,35,Active,2022-10-20,56398.11,charlie.brown@example.com,342-619-2371,Excellent,False,Early Middle Age,Cloud Tech,New York,2022,4,No
EMP1694,Alice,Johnson,25,Active,2023-12-07,87544.73,alice.johnson@example.com,450-184-8196,Good,False,Young Adults,HR,Nevada,2023,3,No
EMP1695,Heidi,Brown,30,Pending,2024-03-29,74312.24,heidi.brown@example.com,374-189-7214,Poor,False,Early Middle Age,HR,Illinois,2024,1,No
EMP1696,David,Davis,25,Inactive,2024-01-23,59431.25,david.davis@example.com,406-417-6926,Poor,True,Young Adults,DevOps,Florida,2024,1,Yes
EMP1697,Heidi,Johnson,40,Pending,2023-11-28,84306.44,heidi.johnson@example.com,438-119-9536,Average,False,Late Middle Age,Sales,California,2023,2,No
EMP1698,Frank,Johnson,35,Inactive,2024-11-11,108194.47,frank.johnson@example.com,660-144-4855,Good,False,Early Middle Age,DevOps,Florida,2024,3,No
